ID,Name,Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
2953,Emma Jones,15,Other,Kevinton,12th,5.7,7.8,89,10,0.0,1,4,6,0,0.5,108,13,3.1,0.9,0.7,Other,2,5.5,10.0
550,Jennifer Cantrell,13,Female,Wallaceville,10th,4.2,6.0,87,3,1.2,5,7,3,0,0.0,22,7,2.8,1.1,1.5,Other,7,10.6,6.9
2021,Darryl Bryant,18,Other,Jacquelinehaven,8th,5.0,5.5,76,4,0.3,8,10,9,1,1.1,85,20,1.0,0.7,1.6,Social Media,8,5.8,9.6
2709,Denise Williams,13,Other,Lake Dannybury,12th,5.9,6.4,79,10,1.6,4,5,5,0,0.2,117,15,2.8,2.5,0.6,Browsing,2,6.7,10.0
743,Michael Wheeler,13,Other,North Tara,8th,5.3,8.7,85,2,1.6,5,4,4,0,1.2,58,11,0.7,0.3,0.0,Gaming,2,6.8,5.3
2416,Abigail Hernandez,16,Other,North Albertstad,11th,8.4,6.9,98,10,0.8,10,3,3,1,1.5,108,13,3.9,1.0,1.5,Education,5,5.9,10.0
2638,Cindy Roth,16,Female,Crosbystad,11th,3.7,6.1,59,4,1.3,8,1,4,1,1.3,100,13,3.8,3.3,1.0,Other,4,4.6,10.0
2567,Bradley Fuller,17,Male,New Brandychester,10th,5.8,9.1,98,6,1.0,7,8,4,1,1.5,92,15,2.0,1.6,1.5,Social Media,4,8.9,9.7
2293,Mark Harris,16,Female,North Michael,7th,7.1,4.6,93,9,1.7,9,6,8,1,0.8,70,16,2.3,0.8,1.5,Gaming,9,4.6,10.0
1910,Robin Shelton,15,Male,Gutierrezburgh,11th,7.2,8.4,96,4,1.0,9,1,2,1,0.8,24,5,2.9,0.8,1.1,Browsing,10,9.6,8.2
791,Mary Booker,18,Male,North Josephmouth,11th,6.8,7.9,97,7,2.2,3,10,9,1,0.4,126,11,2.2,2.6,0.8,Education,10,5.9,10.0
2121,Sarah Dixon,18,Female,New Dennis,7th,6.2,7.0,61,10,1.3,4,5,7,1,0.2,150,11,2.2,1.3,0.1,Other,4,8.2,10.0
1447,Tara Martinez,18,Male,Guzmanshire,12th,4.5,8.6,57,4,0.0,2,9,7,1,0.9,109,12,4.3,1.9,0.8,Other,6,5.5,10.0
248,Emma Hendrix,16,Male,Aprilburgh,7th,7.0,6.8,77,9,0.0,10,6,9,0,0.6,140,10,3.4,1.4,1.1,Social Media,6,5.1,10.0
830,Nicole Sanders,14,Male,West Johnhaven,9th,3.8,6.8,78,7,1.4,2,9,2,1,1.2,43,7,2.0,2.3,0.7,Browsing,2,8.0,7.0
1125,Danielle Williams,14,Other,New Nathanielland,8th,4.0,7.6,61,4,0.8,9,9,9,0,0.1,73,18,4.8,2.3,0.0,Other,4,7.2,10.0
2721,Nancy Hansen,16,Female,East Jonathanstad,10th,4.2,6.7,63,6,0.1,2,7,10,0,1.6,32,15,2.1,1.4,1.0,Other,7,6.7,8.0
627,Jessica Jones,15,Other,Smithberg,7th,5.5,5.3,69,0,0.0,1,7,1,1,0.0,45,12,1.9,1.3,0.9,Social Media,9,6.6,9.4
348,Katherine Williams,15,Female,West Dakotaview,8th,3.1,9.2,75,8,1.2,2,10,2,1,1.3,41,19,3.5,1.1,0.2,Social Media,8,7.5,7.7
279,Marissa Smith,14,Male,Frankhaven,12th,3.4,7.1,54,3,0.9,10,9,5,1,1.5,102,15,2.5,0.9,1.5,Gaming,10,8.2,8.3
1784,Sarah Meadows,15,Male,Lake Jill,7th,4.7,4.6,77,2,1.0,5,9,3,0,1.4,77,5,3.3,1.3,1.2,Education,4,7.7,9.5
2281,Stacie Lopez,16,Other,East Brenda,8th,2.0,7.2,81,1,0.9,3,7,5,0,1.6,78,14,3.3,3.4,1.1,Gaming,7,4.7,9.5
656,Daniel Schmitt,16,Male,Port Craigview,10th,5.9,5.0,54,3,0.5,7,10,5,0,1.0,53,10,2.8,0.8,0.0,Education,9,6.1,10.0
1214,Benjamin Miller,18,Female,Matthewport,7th,4.3,3.2,91,4,0.4,6,4,5,1,1.9,104,20,2.6,1.1,0.9,Browsing,4,6.5,10.0
839,Dawn Henry,13,Male,Johnhaven,8th,5.2,6.4,61,10,2.4,5,6,8,1,0.8,136,7,2.6,3.5,0.7,Education,1,5.7,10.0
2625,Lisa Wallace,19,Female,Brockville,12th,4.2,7.3,81,5,0.7,9,8,5,1,1.1,28,15,3.0,2.2,0.6,Gaming,4,8.0,9.3
2589,Jessica Riddle,14,Male,Ashleemouth,12th,2.1,6.7,59,6,0.7,7,1,6,0,1.3,70,18,3.1,3.4,0.2,Social Media,6,4.2,10.0
2351,Tonya Knight,15,Female,Port Sean,7th,1.9,7.4,64,4,1.4,3,8,5,1,0.8,35,19,4.0,2.8,0.9,Social Media,6,5.4,9.5
1710,Helen Mcdaniel,19,Other,Phillipstown,7th,7.3,4.7,71,4,0.8,10,7,9,0,1.4,113,14,3.5,2.9,1.6,Browsing,5,4.9,10.0
2024,Robert Bennett,15,Other,New Dana,9th,8.5,7.3,60,6,1.6,8,1,3,1,1.1,149,5,2.9,1.7,0.5,Other,8,6.8,10.0
977,Dana Marshall,19,Female,West Melvin,11th,3.7,7.3,97,4,0.7,7,9,1,0,1.5,147,14,3.0,1.1,1.2,Education,4,7.1,9.9
446,Erika Hill,14,Other,Joannmouth,11th,3.7,7.5,53,6,1.3,7,4,3,1,0.2,115,18,3.1,1.8,0.4,Other,2,4.5,10.0
618,Megan Williams,13,Female,Lake Johnfort,7th,6.7,5.2,75,6,2.0,8,4,7,0,0.1,122,16,2.6,1.7,0.5,Other,4,4.2,10.0
1475,Mr. Thomas Rodriguez,18,Female,Dillonhaven,8th,6.5,8.7,96,0,1.1,9,4,1,1,1.2,24,7,1.2,0.2,1.9,Browsing,3,5.5,5.4
1779,Jeremy Evans,19,Other,Pageview,12th,1.9,5.8,69,5,0.6,2,3,2,1,0.8,51,13,3.7,2.4,1.6,Browsing,2,5.4,8.7
2518,Jessica Stevens,13,Male,East Michaelberg,12th,1.7,4.3,81,8,0.9,3,6,2,1,0.7,126,13,2.4,0.3,0.0,Social Media,6,3.6,7.4
1245,Gary Smith,17,Other,South William,12th,9.8,5.0,65,0,0.6,5,2,9,0,1.6,81,8,2.0,2.1,1.6,Education,10,8.1,10.0
2996,Jesus Yates,16,Female,New Jennifer,12th,3.9,6.4,53,4,0.9,7,10,2,1,0.3,80,15,2.7,1.8,1.0,Other,8,9.4,9.8
2553,Sheri Hudson,14,Other,Vanessaborough,7th,2.6,6.3,73,7,2.3,2,6,5,0,0.4,120,7,3.3,2.9,0.9,Social Media,9,3.6,9.4
548,Willie Silva,19,Other,East Stephaniehaven,7th,3.2,3.6,72,1,0.0,4,2,3,1,1.5,57,8,3.9,2.1,1.0,Gaming,1,6.2,10.0
2211,Leonard Lewis,15,Female,Coffeyville,8th,6.9,5.1,63,10,2.1,4,1,1,0,1.4,59,12,2.8,0.3,1.6,Browsing,4,8.3,10.0
1624,Christopher Yang,15,Other,Port Ashleyland,8th,7.6,7.3,84,9,0.1,4,5,8,1,1.2,134,8,1.9,0.9,0.2,Education,9,6.9,10.0
264,Shane Jefferson,15,Male,Wagnershire,12th,3.5,6.5,100,9,2.0,8,4,5,1,0.9,150,12,0.2,2.3,1.6,Gaming,7,2.7,8.1
1398,Barry Rose,19,Male,Williamhaven,8th,1.8,4.7,87,1,0.3,2,5,10,1,0.6,24,14,2.2,0.0,0.0,Social Media,9,5.7,4.9
2354,Anna Hahn,19,Other,New Davidchester,9th,4.3,6.3,85,3,0.0,2,2,9,0,0.9,44,8,3.9,2.0,0.7,Social Media,5,7.2,9.5
1816,Karl Doyle,13,Female,Robinsonhaven,11th,4.9,9.3,63,9,1.6,9,7,9,0,1.1,90,8,3.2,2.6,1.0,Browsing,1,5.9,9.4
354,Aaron Anderson,19,Female,Troyburgh,8th,7.1,8.7,100,1,0.7,8,7,5,0,1.0,82,14,2.9,1.6,1.1,Education,7,5.8,10.0
1076,Thomas Bryant,18,Female,Lake Toniview,11th,4.7,4.7,58,2,0.0,3,10,8,0,0.7,36,13,3.4,2.2,2.3,Other,4,4.3,10.0
209,Sharon Schwartz,16,Female,Sabrinaton,11th,2.7,5.1,82,9,0.4,3,5,6,0,0.5,67,17,3.5,0.9,1.0,Education,2,1.8,9.3
614,Dennis Mcneil,19,Female,Harrisport,8th,3.6,7.8,59,9,0.3,1,7,1,1,1.7,85,16,4.0,1.2,0.7,Other,5,8.1,9.8
2091,Michelle Rivas,17,Other,South Jamie,12th,4.5,4.9,77,0,0.6,10,9,2,0,1.5,23,9,2.8,2.6,0.8,Education,7,5.7,9.7
2100,Mr. Cameron Kirk,17,Female,North Kaylaburgh,10th,7.6,5.8,94,6,0.0,8,5,7,1,1.4,38,14,3.7,0.9,1.8,Other,2,3.1,10.0
1499,William Cervantes,15,Female,Hillfort,12th,5.2,8.2,56,0,1.9,9,10,6,1,0.0,144,15,1.7,1.0,1.2,Gaming,7,9.0,9.7
1136,Joshua Cummings,19,Other,Castanedaton,9th,6.2,6.0,96,6,1.9,6,4,5,0,1.4,93,6,2.5,0.0,0.6,Other,2,6.7,8.8
2881,Brandon Cole,16,Other,New Kevintown,9th,4.9,8.5,70,5,0.3,2,6,10,1,0.5,76,15,2.7,1.3,1.7,Education,1,5.6,9.2
2079,Samantha Hudson,14,Female,North Richardland,10th,5.4,4.8,63,4,1.5,1,7,7,1,1.2,64,19,2.9,2.6,0.2,Other,10,2.6,10.0
58,Edward Jackson,15,Female,Davidberg,12th,2.9,5.5,71,1,1.1,9,2,1,1,0.9,117,10,2.0,1.6,1.3,Gaming,7,4.6,8.1
2484,Mark Becker,18,Other,Laurenstad,11th,1.1,5.9,96,2,0.0,9,8,2,0,0.8,80,14,2.6,3.6,0.8,Education,7,7.2,8.8
812,Elizabeth Horn,19,Male,North Michaelton,12th,4.8,9.1,75,2,1.4,2,7,7,1,0.4,103,16,1.6,2.4,1.0,Browsing,1,5.3,9.5
2196,Joseph Hill,16,Female,Suzanneburgh,11th,6.3,6.2,52,9,2.6,3,3,6,0,1.5,43,14,2.4,1.4,1.5,Gaming,5,5.4,10.0
562,Jennifer Watson,18,Other,North Christie,9th,1.5,8.6,60,8,1.5,3,8,8,0,1.8,119,15,4.3,3.2,2.2,Browsing,8,3.2,10.0
2944,Samuel Perry,17,Female,West Tiffany,7th,3.8,7.9,61,5,0.0,2,6,6,0,0.6,57,9,3.7,0.7,0.9,Other,7,2.7,7.2
230,Daniel King,16,Female,Lake Roger,8th,7.9,6.5,61,9,2.1,1,3,7,1,1.1,49,5,2.6,1.5,2.3,Other,5,5.7,10.0
2510,Alisha Howard,14,Other,South Rachelburgh,10th,4.1,6.6,57,0,1.3,4,6,2,1,0.8,95,5,1.5,0.0,0.6,Social Media,2,7.6,5.2
1722,Judy Gutierrez,13,Other,Lake Amber,12th,6.1,5.4,82,2,2.1,10,3,9,1,1.5,98,10,1.4,2.3,0.5,Other,10,7.5,10.0
2180,Elizabeth Adams,18,Male,South Nicole,9th,7.0,5.0,88,1,0.5,5,8,3,0,0.8,142,9,0.5,1.7,0.7,Social Media,2,4.5,10.0
1451,Stephanie Rose,13,Male,New Angelaview,12th,6.3,4.9,55,5,0.2,1,1,6,0,1.1,128,15,1.8,2.0,0.6,Browsing,5,3.8,10.0
1235,John Santos,13,Female,East Theresaport,11th,4.4,5.1,72,10,1.0,9,9,2,1,1.8,41,18,1.2,0.9,0.4,Education,7,5.5,8.4
1072,Gary Gonzalez,17,Female,Lake Ericchester,11th,4.5,8.8,74,3,1.6,10,10,5,0,0.9,44,20,1.4,1.6,1.7,Other,7,4.8,8.0
2850,Alexis Hawkins,17,Male,Simsmouth,10th,6.5,7.1,85,9,1.6,4,9,9,0,1.8,113,13,2.0,0.9,1.5,Browsing,1,4.6,10.0
1038,Cesar Torres,13,Male,Bobbybury,9th,1.8,5.5,94,10,1.7,6,8,8,1,1.4,108,16,1.8,0.7,1.0,Education,2,7.5,6.9
890,Angela Johnson,13,Female,Holmesburgh,12th,8.2,6.9,50,6,0.9,6,7,1,0,1.2,22,7,1.4,0.7,1.4,Browsing,3,3.1,8.7
1054,Patricia Sheppard,16,Other,West Alicia,9th,2.6,5.7,95,5,0.1,8,7,3,1,1.8,75,9,3.3,0.2,0.9,Browsing,7,5.1,6.5
708,Joseph Reynolds,14,Other,South Carrie,12th,6.5,5.6,83,0,1.5,10,4,3,0,1.5,64,11,2.2,2.7,1.0,Social Media,2,7.3,10.0
425,Jeremy Hayes,13,Other,South Lisaborough,9th,6.3,8.8,63,0,0.4,9,3,8,0,2.1,32,20,1.8,3.0,2.2,Social Media,3,8.4,10.0
70,Joseph Franklin,16,Male,West Lisaview,8th,5.8,7.2,88,5,1.0,9,9,2,0,0.7,30,15,2.6,0.7,0.5,Browsing,10,9.7,9.1
2250,Katherine Arias,14,Male,North Petermouth,11th,2.5,5.8,99,6,1.5,10,6,8,0,0.8,48,6,1.6,2.2,0.5,Social Media,4,7.7,5.6
2536,Billy Crawford,13,Female,Mayland,8th,2.7,7.6,98,7,1.1,4,8,9,1,0.7,100,12,2.2,1.3,0.0,Gaming,6,4.1,6.8
2840,Christina Robinson,19,Male,West Anthonyland,8th,5.2,7.5,95,7,1.1,2,6,9,0,1.9,48,10,2.5,2.5,1.3,Gaming,1,1.3,9.4
2407,Lisa Bailey,16,Other,East Mark,8th,1.7,5.1,86,7,2.1,4,1,3,1,1.2,57,14,3.0,2.1,1.6,Education,8,5.4,8.2
2964,Ashley Johnson,14,Other,Lake Loriland,7th,5.3,9.2,62,4,0.7,8,1,6,0,1.2,69,9,2.6,0.9,0.8,Browsing,2,7.3,7.4
2582,Caleb Carter,14,Other,Morrowberg,10th,4.6,6.0,76,0,0.5,3,8,2,0,0.9,24,5,2.2,2.2,1.8,Social Media,8,1.0,7.5
2093,Gary Lawson,17,Female,Richardchester,11th,4.9,7.4,91,6,0.9,4,1,6,1,1.0,112,18,3.3,1.6,1.3,Social Media,3,9.0,10.0
941,Anthony Smith,16,Female,South Dalehaven,11th,6.1,4.5,83,4,1.0,10,10,7,0,1.4,41,20,2.2,1.0,2.1,Browsing,7,5.5,10.0
621,Andrea Davis,19,Female,Port Eric,10th,4.9,5.9,88,8,0.9,4,8,1,0,1.3,21,20,3.6,0.7,0.5,Education,9,4.6,10.0
2520,Jacqueline Evans,18,Female,Jesseburgh,8th,5.2,10.0,76,3,1.7,5,3,2,1,0.8,96,9,2.3,2.0,1.2,Education,4,3.0,8.2
1197,James Phillips,17,Female,Johnmouth,8th,5.5,6.4,98,7,1.0,9,7,1,0,1.1,140,13,2.8,0.0,0.7,Gaming,1,6.5,10.0
2068,Paula Ortiz,17,Other,Mannhaven,11th,4.2,6.8,72,8,0.6,10,2,4,0,1.7,76,16,2.5,1.7,2.1,Education,9,6.0,9.7
1033,Harry Moran,17,Female,Wilsonton,12th,6.4,7.4,51,5,1.1,3,5,1,0,0.6,100,18,1.7,1.2,2.4,Gaming,10,9.3,10.0
1506,Jamie Munoz,19,Male,East Courtneyshire,7th,5.6,9.0,63,5,1.2,7,9,6,1,1.2,68,10,2.7,2.9,2.2,Social Media,1,5.7,10.0
1577,Cassie Johnson,16,Female,Mcdanielport,7th,4.4,6.9,84,0,1.3,2,9,7,0,1.1,148,10,3.0,1.5,0.5,Other,10,5.6,10.0
2131,Jordan Alexander,16,Male,Williamsborough,8th,4.2,6.1,84,9,0.0,9,1,10,1,0.7,90,6,0.9,0.0,1.8,Browsing,4,5.7,5.0
2045,Leslie Perez,16,Other,West Amybury,7th,7.7,6.8,85,9,0.8,6,10,9,1,0.4,76,10,3.2,1.2,0.4,Other,8,1.9,10.0
1396,Jamie Costa,14,Male,Shannonside,9th,5.0,8.7,93,8,0.0,7,5,2,1,1.3,119,15,1.4,2.0,1.5,Education,3,5.3,9.4
280,Jeffrey Coleman,18,Male,Lake Richardside,10th,3.2,5.4,78,3,1.4,4,10,9,0,0.4,145,17,2.4,1.1,0.5,Social Media,7,4.6,10.0
1466,Justin Sutton,13,Female,North Lisa,7th,2.2,6.6,61,3,0.0,7,6,5,1,0.0,104,12,2.9,0.3,1.6,Gaming,3,10.1,6.6
1504,Jill Maxwell,19,Male,East Traceyville,11th,5.4,6.0,98,2,0.4,9,8,6,1,1.2,25,9,3.8,1.8,1.1,Browsing,2,4.3,10.0
2283,Melinda Love,14,Other,North Hayley,10th,2.5,6.2,50,2,0.6,2,6,6,1,1.2,32,17,3.5,1.0,1.2,Education,9,5.1,7.9
2839,Todd Oneal,19,Male,Duffyhaven,7th,3.5,7.7,81,4,1.2,2,6,9,0,1.6,104,10,2.8,0.7,0.2,Browsing,6,9.1,7.2
2724,Heather Meyer,15,Male,Michaelstad,12th,4.9,5.8,78,3,1.3,10,1,2,1,1.6,92,11,3.7,3.6,0.7,Social Media,3,4.2,10.0
554,Debbie Alexander,17,Male,New Josephhaven,7th,4.5,4.4,86,9,1.6,9,10,4,0,1.8,46,13,3.6,0.6,1.5,Other,1,7.7,10.0
835,Jason Smith,18,Female,Wardmouth,11th,7.0,5.1,96,5,1.8,2,8,4,1,0.8,142,7,3.0,2.3,0.8,Other,10,4.7,10.0
963,Timothy Smith,16,Male,Michaelburgh,11th,6.9,6.6,76,3,0.0,3,8,3,1,0.6,24,19,0.9,1.5,0.8,Other,6,7.2,10.0
597,Brittney Myers,17,Male,Nicolechester,10th,2.8,6.4,68,10,0.0,1,7,5,0,1.3,108,17,1.9,0.9,0.6,Social Media,1,4.4,8.0
2452,Thomas Matthews,15,Female,New Stephanie,10th,3.4,6.5,80,7,0.8,5,2,6,0,0.6,66,14,2.7,1.0,1.6,Other,6,4.0,8.0
803,Linda Moore,16,Male,Lozanoport,11th,5.9,7.9,77,9,1.1,1,10,8,0,1.5,132,10,1.7,0.6,0.4,Social Media,3,3.6,8.9
2137,Diane Conway,16,Female,Port Monica,8th,5.8,5.1,96,10,1.9,8,8,4,0,1.6,52,11,3.7,0.7,1.0,Education,9,5.7,10.0
2986,Karen Webb,18,Other,New David,10th,2.2,4.2,65,8,0.6,2,5,10,0,2.0,42,11,2.9,0.2,2.2,Browsing,1,8.6,6.2
2720,Dennis Lozano,14,Male,West Jenniferside,9th,3.2,6.2,86,9,1.0,6,1,4,1,1.3,130,19,1.6,2.1,0.2,Browsing,6,5.7,10.0
441,Louis Rodgers,18,Male,East Matthew,8th,7.3,5.4,87,2,2.0,7,6,7,0,1.5,134,7,1.9,0.3,1.8,Other,5,4.7,10.0
509,Amber Schneider,17,Other,New Mary,12th,2.7,6.6,82,10,2.7,1,2,7,1,0.2,94,11,2.4,2.4,0.3,Browsing,5,6.1,8.3
77,Jennifer Levine,17,Female,West Michael,9th,5.8,7.0,76,8,1.7,5,5,5,1,1.7,116,19,3.0,2.2,2.2,Education,9,3.3,10.0
2482,Ashley Villarreal,15,Male,Brookston,11th,3.9,4.5,100,3,1.7,9,1,8,0,0.9,65,18,2.2,0.1,0.0,Social Media,5,4.9,8.8
650,Daniel Jones,19,Male,Bateschester,12th,8.5,6.7,69,1,1.7,5,2,6,1,1.0,47,10,1.7,1.7,0.9,Education,7,10.4,10.0
523,Megan Sullivan,18,Male,Lake Sandraborough,9th,3.8,7.2,88,7,1.0,3,2,9,1,1.4,65,12,0.7,1.8,0.9,Education,4,6.2,6.4
1488,Steven Hall,19,Male,South Robertport,10th,3.9,8.0,76,4,3.4,9,10,3,0,0.9,63,9,2.4,0.1,1.5,Other,6,8.0,5.5
2209,Eileen Holland,13,Male,North Jeffreyville,10th,7.3,5.0,53,8,1.0,7,4,2,1,0.8,84,12,1.6,1.0,1.1,Gaming,7,5.6,10.0
1495,Paul Hernandez,13,Other,Richardsville,11th,5.7,8.8,85,1,1.6,8,3,7,1,0.8,26,5,0.3,0.6,0.9,Other,5,9.1,3.7
655,Laura Clements,13,Other,Port Andrew,12th,4.4,5.4,69,9,0.9,2,8,1,1,1.2,142,18,3.4,1.6,1.1,Browsing,9,6.6,10.0
2817,Amy Johnson,16,Male,Landryfort,9th,6.5,7.5,90,3,2.7,9,10,2,0,2.1,85,16,1.3,1.0,1.3,Education,2,8.0,10.0
1539,Melissa Ortega,13,Male,Marissaburgh,8th,3.1,7.7,80,8,0.6,3,4,5,1,1.7,127,5,5.0,0.9,1.3,Browsing,5,5.3,8.7
1424,Alicia Smith,15,Male,West Cynthiabury,8th,3.6,4.4,66,1,0.6,3,8,7,0,1.5,61,12,1.1,0.3,0.3,Gaming,2,7.6,6.4
1652,Bradley Garcia,13,Female,Port Christine,11th,6.0,6.6,96,2,1.5,7,2,7,0,1.0,112,9,3.5,1.9,1.3,Browsing,9,5.7,10.0
631,Brooke Gay,13,Female,South Richard,12th,1.1,6.8,77,9,1.9,3,9,4,1,1.6,38,19,4.2,3.8,0.0,Education,2,3.7,10.0
2542,Heather Hooper,13,Male,Richardmouth,7th,6.1,7.0,79,3,0.0,5,6,1,1,1.4,150,9,4.1,0.8,1.6,Social Media,9,10.2,10.0
1508,Ian Taylor,18,Male,Castromouth,11th,7.2,6.4,62,6,1.2,2,9,2,0,1.1,108,6,2.6,1.5,0.5,Browsing,10,7.5,10.0
2942,Pam Roach,14,Female,Kimberg,9th,8.1,6.9,69,10,0.0,9,9,3,0,0.1,60,10,1.8,1.8,0.1,Gaming,8,7.7,10.0
483,Kelly Collier,17,Male,South Rachelfurt,11th,7.6,6.6,76,4,0.0,7,3,9,1,1.3,79,12,1.5,2.9,2.1,Other,7,6.8,10.0
1928,Rita Wilson,17,Other,New Anita,7th,3.6,4.8,95,3,0.1,9,9,3,1,1.3,89,10,3.9,2.1,2.4,Other,10,5.8,10.0
1114,Karina Miller,18,Other,Villaside,12th,4.5,8.9,59,7,0.6,10,5,10,1,1.0,129,10,1.3,1.3,1.5,Gaming,7,3.2,7.2
2564,Michael Massey,14,Female,Kevinport,12th,4.4,8.6,94,0,0.0,3,4,1,0,1.8,38,8,2.7,1.1,0.8,Education,6,3.7,6.3
1089,Bradley Anthony,17,Other,Baileyside,7th,7.1,7.9,54,7,1.3,5,1,8,0,0.8,26,12,3.0,2.5,1.9,Other,8,8.5,10.0
439,Ryan Haney,18,Other,Matthewmouth,12th,4.1,5.7,79,1,0.6,5,9,3,1,1.0,108,19,1.2,0.4,1.3,Social Media,9,4.6,8.8
1718,Mrs. Teresa Francis,19,Female,Ericland,12th,5.5,5.5,50,0,1.2,10,1,9,0,0.4,93,20,3.8,1.4,1.7,Education,9,7.7,10.0
2444,Jonathan Freeman,16,Male,Wilsonchester,12th,6.5,6.5,83,9,1.8,9,9,6,0,1.1,24,13,3.0,1.9,0.4,Browsing,6,6.9,10.0
857,Ashley Mathews,17,Other,South Sandra,10th,5.2,5.7,53,6,0.1,5,6,4,0,1.1,24,7,3.5,0.6,0.6,Gaming,2,4.8,8.3
1984,Mark Steele,19,Female,New Peterborough,7th,6.1,5.4,65,10,0.0,4,4,8,1,1.1,111,15,2.2,0.7,1.5,Gaming,2,6.8,10.0
167,Russell Klein,17,Male,Port Waynehaven,10th,8.4,7.7,57,3,1.4,6,8,5,0,0.5,49,14,1.3,1.5,1.4,Education,10,4.6,10.0
60,Kelly Carrillo,17,Female,West Tracey,7th,6.3,7.4,77,8,1.6,4,4,10,0,1.4,110,8,3.7,1.5,1.9,Gaming,1,3.1,10.0
612,Lori Henry,16,Male,East Janettown,8th,7.6,7.9,87,4,0.2,9,3,4,1,0.6,146,14,2.8,1.1,1.9,Education,2,6.4,10.0
531,Eric Brown,18,Male,New Thomasville,11th,6.1,4.8,66,0,1.1,1,3,6,0,1.3,24,20,1.7,2.3,0.0,Gaming,2,8.1,10.0
2788,Kelly Gibbs,14,Other,Chavezmouth,11th,5.1,6.0,94,10,0.0,1,6,9,0,0.7,98,14,3.9,1.4,0.6,Browsing,3,5.1,10.0
50,Curtis Castro,14,Male,East Amber,11th,8.1,7.2,91,6,1.4,8,7,8,1,0.3,120,13,1.4,2.2,1.9,Education,9,6.0,10.0
1884,Alyssa Mayer,13,Male,Rodriguezton,12th,1.3,3.4,68,9,1.0,1,10,9,1,1.4,95,5,2.1,0.0,0.7,Other,2,7.7,4.6
1012,Ray Scott,16,Female,Port Lisafurt,9th,5.1,8.1,90,5,1.3,6,10,8,1,1.5,103,15,3.4,3.2,1.5,Education,2,7.1,10.0
859,Jennifer Navarro,16,Other,West Gary,10th,3.1,6.3,59,8,2.3,6,10,2,0,0.6,39,18,3.3,2.3,1.5,Other,2,3.0,9.9
1018,Ashley Hardy,19,Male,Brianhaven,12th,5.4,7.3,97,3,2.5,6,2,9,0,1.0,35,19,2.3,1.6,0.0,Gaming,6,5.4,10.0
49,Tyrone Cabrera,18,Male,New Ericview,7th,4.7,6.5,69,6,1.5,10,3,1,0,1.3,119,5,3.4,1.0,0.0,Gaming,10,4.7,9.2
720,Lisa Sweeney,14,Male,Staceyfort,9th,5.9,6.3,89,0,0.7,3,6,9,1,1.3,54,19,3.0,2.3,1.4,Browsing,8,7.5,10.0
2391,Mrs. Stephanie Huang MD,13,Male,Hornshire,7th,6.7,5.8,97,6,0.4,8,9,9,1,0.9,107,19,3.3,2.6,1.6,Browsing,4,6.3,10.0
2653,Barbara Allen,18,Female,Lake Emily,10th,3.3,8.2,96,9,0.6,6,5,6,1,0.8,40,7,3.4,2.1,0.8,Other,4,7.0,6.9
2247,Jeanette West,16,Other,South Autumn,8th,4.0,6.9,62,4,1.0,5,8,3,0,0.4,28,19,3.0,0.6,0.4,Browsing,5,5.2,8.5
1160,Aaron Ortiz,19,Male,West Juliehaven,10th,4.8,6.3,61,6,1.6,8,7,2,1,0.6,67,11,3.6,1.3,1.4,Gaming,5,8.4,10.0
633,Mary Warner,14,Other,Huntland,12th,6.9,7.9,52,4,3.3,10,2,5,1,0.9,92,10,3.3,1.8,0.9,Social Media,4,7.9,10.0
1339,Michael Bridges,19,Male,East Morgan,11th,4.0,3.8,92,2,1.0,8,4,6,1,1.8,123,7,4.2,2.6,1.1,Education,5,2.7,10.0
2128,Michelle Lucas,19,Male,New Vanessa,10th,7.7,3.1,98,7,0.1,8,6,9,0,1.0,105,11,3.2,1.7,2.0,Gaming,7,6.1,10.0
2603,Albert Williams,16,Male,West Loristad,9th,4.4,4.7,69,4,0.4,3,4,3,1,0.2,119,8,2.6,2.0,2.6,Other,2,9.4,10.0
1437,Emily Meyer,16,Other,Jesseport,7th,4.1,6.8,92,10,2.5,5,8,10,0,1.3,24,7,2.1,1.2,0.8,Browsing,5,6.7,5.9
26,Samantha Sanchez,16,Male,Port Bianca,11th,5.5,5.9,78,5,1.2,1,7,3,0,0.7,44,14,0.9,1.3,1.3,Gaming,3,3.9,8.4
2966,Kevin White,13,Male,Andrewview,8th,2.7,7.5,73,6,1.4,8,4,1,0,0.9,65,16,3.4,3.3,2.5,Browsing,3,7.3,10.0
220,Amy Ponce,16,Female,East Williamborough,11th,4.7,5.8,51,8,1.3,2,9,7,1,0.3,60,10,4.1,1.2,1.3,Browsing,6,5.0,10.0
2819,Christina Keller,17,Female,Reynoldsland,7th,3.3,4.0,68,1,1.8,1,3,4,0,0.7,20,17,3.1,2.6,1.4,Gaming,10,6.3,10.0
277,Valerie Munoz,15,Male,Tiffanyton,12th,5.2,5.2,68,9,1.3,5,1,3,1,0.7,20,13,2.4,1.4,0.5,Education,2,5.8,9.4
